"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","CC","CC_new","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2","row_id_3"
-1,14437,346,"Rakotondranary et al. 2011","Ocurrencias",46.67123611,-24.81754722,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3472,50,50,1,"area",0,63.36234338,1.304805632,6,2374,1270
-1,14457,346,"Rakotondranary et al. 2011","Ocurrencias",46.61341944,-24.95573611,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3492,50,50,1,"area",0,396.9639435,1.405175295,26,2375,1271
-1,14453,346,"Rakotondranary et al. 2011","Ocurrencias",46.62126944,-24.94796389,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3488,50,50,1,"area",0,361.220934,1.505544959,22,2376,1272
-1,14438,346,"Rakotondranary et al. 2011","Ocurrencias",46.68965556,-24.79981389,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3473,75,50,1,"area",0,285.1305452,1.806653951,7,2377,1273
-1,14452,346,"Rakotondranary et al. 2011","Ocurrencias",46.61920556,-24.95541111,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3487,50,50,1,"area",0,31.68117169,2.609611263,21,2378,1274
-1,14458,346,"Rakotondranary et al. 2011","Ocurrencias",46.66321944,-24.94236944,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3493,50,50,381,"area",1,0,5.31959219,27,2379,1275
-1,14450,346,"Rakotondranary et al. 2011","Ocurrencias",46.55335833,-24.96218056,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3485,50,50,1,"area",0,370.8186074,11.84362035,19,2380,1276
-1,14447,346,"Rakotondranary et al. 2011","Ocurrencias",46.55804444,-24.96385833,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3482,50,50,1,"area",0,422.6795498,15.85840691,16,2381,1277
-1,14440,346,"Rakotondranary et al. 2011","Ocurrencias",46.68825556,-24.79518611,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus murinus","Microcebus_murinus","night traps",1,2007,7040,"trap-nights",NA,NA,0.06,"N",1.916666667,"AR","Omnivore/ Gummivore",1.63,0.995,1,365,61,40.45,186,2,NA,"Solitary","Spatial Polygyny",NA,"Deserts and Xeric Shrublands","Microcebus murinus","Least Concern",98,"b","Microcebus_murinus_b",3475,50,50,1,"area",0,141.682507,19.17060582,9,2382,1278
-1,14665,408,"Hending et al. 2018","Richness",50.12819722,-14.13979444,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6415,75,75,1,"area",0,186.2276823,0.374927023,26,2404,1279
-1,14662,408,"Hending et al. 2018","Richness",50.12458333,-14.13738333,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6412,75,75,1,"area",0,43.29705667,1.12478107,23,2405,1280
-1,14658,408,"Hending et al. 2018","Richness",49.91531111,-13.07770833,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6408,75,75,1,"area",0,196.0357618,1.499708093,19,2406,1281
-1,14643,408,"Hending et al. 2018","Richness",49.62138333,-13.30645278,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6393,75,75,6,"area",0,110.3862684,2.155830384,4,2407,1282
-1,14651,408,"Hending et al. 2018","Richness",49.84481389,-13.087675,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6401,75,75,44,"area",1,0,3.093147942,12,2408,1283
-1,14642,408,"Hending et al. 2018","Richness",49.61619722,-13.25658333,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6392,75,75,149,"area",0,43.29705667,3.468074966,3,2409,1284
-1,14655,408,"Hending et al. 2018","Richness",49.90319444,-13.07926667,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6405,75,75,1,"area",0,43.29705667,4.874051303,16,2410,1285
-1,14657,408,"Hending et al. 2018","Richness",49.91214444,-13.04340278,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6407,75,75,249,"area",1,0,136.8483635,18,2411,1286
-1,14650,408,"Hending et al. 2018","Richness",49.83931111,-13.28858889,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6400,75,75,56,"area",1,0,170.2168686,11,2412,1287
-1,14656,408,"Hending et al. 2018","Richness",49.90853889,-13.09544167,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6406,75,75,1,"area",0,30.61564238,484.5931777,17,2413,1288
-1,14663,408,"Hending et al. 2018","Richness",50.12521667,-14.06653889,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",0,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6413,75,75,202,"area",0,30.61564238,589.9476712,24,2414,1289
-1,14647,408,"Hending et al. 2018","Richness",49.75534444,-13.22766389,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6397,75,75,223,"area",1,0,850.5219524,8,2415,1290
-1,14646,408,"Hending et al. 2018","Richness",49.70594444,-13.14909722,"Precise","Madagascar","Madagascar","Cheirogaleidae","Microcebus","Microcebus tavaratra","Microcebus_tavaratra","Line transects",1,2017,0,NA,NA,NA,0.055,"N",NA,"AR","Omnivore",NA,NA,NA,NA,NA,NA,NA,2,NA,"Solitary",NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Microcebus tavaratra","Vulnerable",101,"a","Microcebus_tavaratra_a",6396,75,75,1,"area",0,43.29705667,942.5665367,7,2416,1291
-1,15206,353,"Butynski & De Jong 2012","Ocurrencias",35.82146,-1.95555,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur crassicaudatus argentatus","Otolemur_crassicaudatus","Transects",1,2012,1277,"km",NA,NA,1.15,"N",8.5,"AR","Omnivore",11.78,1.229,6,365,130,124.62,225.6,1.14,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur crassicaudatus","Least Concern",104,"a","Otolemur_crassicaudatus_a",5603,75,75,1,"area",0,258.151833,0.180114511,6,2418,1292
-1,15202,353,"Butynski & De Jong 2012","Ocurrencias",35.8687,-1.65288,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur crassicaudatus argentatus","Otolemur_crassicaudatus","Transects",1,2012,1277,"km",NA,NA,1.15,"N",8.5,"AR","Omnivore",11.78,1.229,6,365,130,124.62,225.6,1.14,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur crassicaudatus","Least Concern",104,"a","Otolemur_crassicaudatus_a",5599,75,75,1,"area",0,192.1548195,1.981259616,2,2419,1293
-1,15205,353,"Butynski & De Jong 2012","Ocurrencias",35.85988,-1.97199,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur crassicaudatus argentatus","Otolemur_crassicaudatus","Transects",1,2012,1277,"km",NA,NA,1.15,"N",8.5,"AR","Omnivore",11.78,1.229,6,365,130,124.62,225.6,1.14,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur crassicaudatus","Least Concern",104,"a","Otolemur_crassicaudatus_a",5602,75,75,1,"area",0,161.6063242,4.322748252,5,2420,1294
-1,15207,353,"Butynski & De Jong 2012","Ocurrencias",35.86922,-1.65214,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur crassicaudatus argentatus","Otolemur_crassicaudatus","Transects",1,2012,1277,"km",NA,NA,1.15,"N",8.5,"AR","Omnivore",11.78,1.229,6,365,130,124.62,225.6,1.14,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur crassicaudatus","Least Concern",104,"a","Otolemur_crassicaudatus_a",5604,75,75,1,"area",0,123.7325074,5.763664337,7,2421,1295
-1,15204,353,"Butynski & De Jong 2012","Ocurrencias",35.87152,-1.87967,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur crassicaudatus argentatus","Otolemur_crassicaudatus","Transects",0,2012,1277,"km",NA,NA,1.15,"N",8.5,"AR","Omnivore",11.78,1.229,6,365,130,124.62,225.6,1.14,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur crassicaudatus","Least Concern",104,"a","Otolemur_crassicaudatus_a",5601,75,75,1,"area",0,42.43989992,13.14835927,4,2422,1296
-1,15285,353,"Butynski & De Jong 2012","Ocurrencias",35.82146,-1.95555,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur garnettii panganiensis","Otolemur_garnettii","Transects",1,2012,1277,"km",NA,NA,0.76,"N",14.17,"AR","Omnivore",11.5,1.081,NA,215.95,132,139.2,204,1.02,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur garnettii","Least Concern",105,"a","Otolemur_garnettii_a",5612,75,75,1,"area",0,258.151833,0.180114511,6,2423,1297
-1,15281,353,"Butynski & De Jong 2012","Ocurrencias",35.8687,-1.65288,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur garnettii panganiensis","Otolemur_garnettii","Transects",0,2012,1277,"km",NA,NA,0.76,"N",14.17,"AR","Omnivore",11.5,1.081,NA,215.95,132,139.2,204,1.02,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur garnettii","Least Concern",105,"a","Otolemur_garnettii_a",5608,75,75,1,"area",0,192.1548195,1.981259616,2,2424,1298
-1,15284,353,"Butynski & De Jong 2012","Ocurrencias",35.85988,-1.97199,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur garnettii panganiensis","Otolemur_garnettii","Transects",1,2012,1277,"km",NA,NA,0.76,"N",14.17,"AR","Omnivore",11.5,1.081,NA,215.95,132,139.2,204,1.02,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur garnettii","Least Concern",105,"a","Otolemur_garnettii_a",5611,75,75,1,"area",0,161.6063242,4.322748252,5,2425,1299
-1,15286,353,"Butynski & De Jong 2012","Ocurrencias",35.86922,-1.65214,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur garnettii panganiensis","Otolemur_garnettii","Transects",0,2012,1277,"km",NA,NA,0.76,"N",14.17,"AR","Omnivore",11.5,1.081,NA,215.95,132,139.2,204,1.02,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur garnettii","Least Concern",105,"a","Otolemur_garnettii_a",5613,75,75,1,"area",0,123.7325074,5.763664337,7,2426,1300
-1,15283,353,"Butynski & De Jong 2012","Ocurrencias",35.87152,-1.87967,"Precise","Kenya","Africa","Galagidae","Otolemur","Otolemur garnettii panganiensis","Otolemur_garnettii","Transects",1,2012,1277,"km",NA,NA,0.76,"N",14.17,"AR","Omnivore",11.5,1.081,NA,215.95,132,139.2,204,1.02,NA,"Solitary","Spatial Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Otolemur garnettii","Least Concern",105,"a","Otolemur_garnettii_a",5610,75,75,1,"area",0,42.43989992,13.14835927,4,2427,1301
-1,15443,27,"Danquah et al. 2012","Richness",-2.68998,6.90453,"Precise","Ghana","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","transect",0,2008,10,"kilometer",NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"a","Pan_troglodytes_a",4000,75,75,1,"area",0,150.6123452,0.272208942,7,2438,1302
-1,15442,27,"Danquah et al. 2012","Richness",-3.02381,6.89555,"Precise","Ghana","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","transect",0,2008,10,"kilometer",NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"a","Pan_troglodytes_a",3999,75,75,1,"area",0,272.7705585,0.635154199,6,2439,1303
-1,15438,27,"Danquah et al. 2012","Richness",-3.05808,6.61859,"Precise","Ghana","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","transect",1,2008,21,"kilometer",NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"a","Pan_troglodytes_a",3995,75,75,1,"area",0,352.5744607,0.998099456,2,2440,1304
-1,15439,27,"Danquah et al. 2012","Richness",-2.72074,6.69073,"Precise","Ghana","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","transect",1,2008,10,"kilometer",NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"a","Pan_troglodytes_a",3996,75,75,1,"area",0,85.19920851,1.54251734,3,2441,1305
-1,15437,27,"Danquah et al. 2012","Richness",-2.86152,6.55958,"Precise","Ghana","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","transect",1,2008,20,"kilometer",NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"a","Pan_troglodytes_a",3994,75,75,1272,"area",1,0,972.0581334,1,2442,1306
-1,15492,263,"Onderdonk & Chapman 2000","Richness",30.29818333,0.513855556,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",66,75,75,1,"area",0,30.0008027,0.090004816,10,2466,1307
-1,15498,263,"Onderdonk & Chapman 2000","Richness",30.32058333,0.557166667,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",72,75,75,1,"area",0,212.1377103,0.180009633,16,2467,1308
-1,15488,263,"Onderdonk & Chapman 2000","Richness",30.28604444,0.4994,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",62,75,75,1,"area",0,127.2826262,0.270014449,6,2468,1309
-1,15502,263,"Onderdonk & Chapman 2000","Richness",30.33110833,0.528366667,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",76,75,75,1,"area",0,108.1694324,0.72003853,20,2469,1310
-1,15501,263,"Onderdonk & Chapman 2000","Richness",30.32351111,0.540236111,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",75,75,75,422,"area",1,0,0.900048163,19,2470,1311
-1,15494,263,"Onderdonk & Chapman 2000","Richness",30.30695278,0.519116667,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",68,75,75,314,"area",1,0,1.080057795,12,2471,1312
-1,15483,263,"Onderdonk & Chapman 2000","Richness",30.32359,0.597612,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",57,75,75,1,"area",0,318.9129072,1.170062612,1,2472,1313
-1,15493,263,"Onderdonk & Chapman 2000","Richness",30.3034,0.517333333,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",67,75,75,1,"area",0,42.42754206,1.170062612,11,2473,1314
-1,15499,263,"Onderdonk & Chapman 2000","Richness",30.32103333,0.570613889,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",73,75,75,1,"area",0,152.9746784,1.530081877,17,2474,1315
-1,15491,263,"Onderdonk & Chapman 2000","Richness",30.28786944,0.505383333,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",65,75,75,105,"area",1,0,1.530081877,9,2475,1316
-1,15500,263,"Onderdonk & Chapman 2000","Richness",30.322775,0.543197222,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",0,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",74,75,75,399,"area",1,0,2.250120407,18,2476,1317
-1,15489,263,"Onderdonk & Chapman 2000","Richness",30.30201111,0.520497222,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",63,75,75,284,"area",1,0,2.43013004,7,2477,1318
-1,15495,263,"Onderdonk & Chapman 2000","Richness",30.309175,0.531916667,"Precise","Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes","Direct observation",1,1995,0,NA,NA,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes","Endangered",107,"d","Pan_troglodytes_d",69,75,75,1,"area",0,174.9332374,4.860260079,13,2478,1319
