"Dataset","n","simulation_number","patch_comb_number","vars","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","habitat_amount","Cumulative_Occurrence","Source","Realm","Family","Genus","Taxon_ITIS","TaxonNameIUCN","redlistCategory","Occurrence","mean_patch_area_log"
"Piliocolobus_pennantii_a",2,80,2,1,206.966075035991,213.013174321315,206.966075035991,206.966075035991,223.313748822233,56.3430149913174,357.589135080665,301.246120089348,0.0000000000000000963564380352114,-2.75,150.623060044674,"forty_percent",1,"Onderdonk & Chapman 2000","Africa","Cercopithecidae","Procolobus","Piliocolobus_pennantii","Piliocolobus pennantii","Critically Endangered",1,2.31589916365923
"Piliocolobus_pennantii_a",3,80,1,1,243.223015194143,167.804568486732,321.497203752373,243.223015194143,53.5098973873257,50.5827067493919,357.589135080665,307.006428331273,-0.364965476711684,-2.33333333333333,96.8820127870636,"seventy_percent",2,"Onderdonk & Chapman 2000","Africa","Cercopithecidae","Procolobus","Piliocolobus_pennantii","Piliocolobus pennantii","Critically Endangered",1,2.3860046680468
"Piliocolobus_pennantii_a",3,80,2,1,245.143117941452,164.498528966789,321.497203752373,245.143117941452,53.5098973873257,56.3430149913174,357.589135080665,301.246120089348,-0.364160242757994,-2.33333333333333,94.9732699802731,"seventy_percent",2,"Onderdonk & Chapman 2000","Africa","Cercopithecidae","Procolobus","Piliocolobus_pennantii","Piliocolobus pennantii","Critically Endangered",1,2.38941970552833
"Piliocolobus_pennantii_a",3,80,1,1,142.807641831027,154.776499968478,56.3430149913174,142.807641831027,8.54023299947875,50.5827067493919,321.497203752373,270.914497002981,0.384300499728485,-2.33333333333333,89.3602539210289,"forty_percent",3,"Onderdonk & Chapman 2000","Africa","Cercopithecidae","Procolobus","Piliocolobus_pennantii","Piliocolobus pennantii","Critically Endangered",1,2.15475144775002
"Piliocolobus_rufomitratus_a",41,81,14,1,36.7456392421953,60.063988846282,15.9458891335663,21.4550150146705,20.8364663039003,0.090089769116187,269.548589195632,269.458499426516,2.50262329035349,5.64632042191305,9.38041909215913,"sixty_percent",20,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.56520580694612
"Piliocolobus_rufomitratus_a",42,81,59,1,48.2623763122436,82.2723216098449,12.6125676762662,28.611450791665,17.1633712823782,0.090089769116187,375.854516752732,375.764426983616,2.33248619289889,5.05335942040105,12.6948948335577,"eighty_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.68360870161519
"Piliocolobus_rufomitratus_a",34,81,62,1,51.4359587671598,85.0259508540567,20.9909162040716,31.6665538443402,27.1141196134068,0.090089769116187,375.854516752732,375.764426983616,2.32441895400546,5.02352129040574,14.5818302718672,"seventy_percent",18,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.71126683950272
"Piliocolobus_rufomitratus_a",47,81,1,1,42.5817919343854,75.7691175803352,12.7026574453824,24.2849677620126,16.9630206448407,0.090089769116187,375.854516752732,375.764426983616,2.76805906516289,7.63333816673333,11.0520616916586,"eighty_percent",26,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.6292239335429
"Piliocolobus_rufomitratus_a",46,81,61,1,38.5407949225538,73.2762849588872,11.8468046387786,20.1895914156176,15.6273497279241,0.090089769116187,375.854516752732,375.764426983616,3.06667121652293,9.55644850600612,10.803998794102,"seventy_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.58592066794575
"Piliocolobus_rufomitratus_a",44,81,60,1,45.5301408144699,79.9316520510228,13.46842048287,26.3637699344182,17.8312067408364,0.090089769116187,375.854516752732,375.764426983616,2.48336768162811,5.9149029522636,12.0501499421129,"eighty_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.65829899348527
"Piliocolobus_rufomitratus_a",34,81,16,1,44.0936425841908,76.7659838154201,13.5585102519861,27.255372649401,17.6308561032989,0.360359076464748,375.854516752732,375.494157676267,2.73581847002179,8.022029956752,13.1652576114173,"sixty_percent",17,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64437597745797
"Piliocolobus_rufomitratus_a",33,81,15,1,47.5564781213335,78.5859546944396,19.6395696673288,29.976536508883,22.4392714041987,0.090089769116187,375.854516752732,375.764426983616,2.61946632250315,7.15389400778952,13.6800587842487,"sixty_percent",18,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.67720968469549
"Piliocolobus_rufomitratus_a",45,81,66,1,39.7075662366769,71.3749034528355,10.8107722939424,23.0410671661212,14.8259471777741,0.090089769116187,375.854516752732,375.764426983616,2.93164465037283,9.40870317347142,10.639942400535,"seventy_percent",23,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.59887326902377
"Piliocolobus_rufomitratus_a",54,81,24,1,33.513394111222,53.6230510818015,12.6125676762662,20.6530795698862,16.5623193697657,0.090089769116187,269.548589195632,269.458499426516,2.5813071432816,6.71377569364292,7.29717297786729,"seventy_percent",26,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.52521841378363
"Piliocolobus_rufomitratus_a",10,81,33,1,50.0989206055118,115.078289071685,16.0810237872394,15.6305749416587,20.7696827580546,0.090089769116187,375.854516752732,375.764426983616,2.23134890365327,3.43530832474879,36.3909502701788,"twenty_percent",6,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.69982836897862
"Piliocolobus_rufomitratus_a",12,81,35,1,43.0704171182975,105.739312143586,8.10807922045684,14.0179680744793,9.61683060179945,0.810807922045683,375.854516752732,375.043708830686,2.56444705759049,5.18805578460292,30.5243101650127,"twenty_percent",5,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.63417907773654
"Piliocolobus_rufomitratus_a",32,81,10,1,47.7053480523068,72.618000016911,11.7567148696624,32.6714012690983,16.5623193697657,0.090089769116187,269.548589195632,269.458499426516,1.65085955754322,1.52149652878534,12.8371700620406,"sixty_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.67856706875522
"Piliocolobus_rufomitratus_a",9,81,34,1,55.76556708292,68.3391173685586,14.4143630585899,55.76556708292,17.0965877365323,2.88287261171798,191.801118448362,188.918245836644,0.827952666581177,-0.983283264520924,22.7797057895195,"twenty_percent",4,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.74636612292184
"Piliocolobus_rufomitratus_a",46,81,65,1,37.9532529500569,61.0742389878669,12.6125676762662,23.7244294617289,17.4972890116073,0.090089769116187,269.548589195632,269.458499426516,2.2651012383718,4.47997195758413,9.00490526704278,"seventy_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.57924900494073
"Piliocolobus_rufomitratus_a",19,81,32,1,26.766144561099,43.1115278902412,12.7026574453824,18.6273846143178,18.2986915617573,0.090089769116187,191.801118448362,191.711028679246,2.88217308079438,8.35194641346262,9.89046280922087,"twenty_percent",13,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.42758581920988
"Piliocolobus_rufomitratus_a",43,81,3,1,47.9528985007282,79.4604052858881,14.4143630585899,29.50311238885,19.1000941119072,0.090089769116187,375.854516752732,375.764426983616,2.42206459296744,5.8484832764018,12.1175982041473,"eighty_percent",22,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.68081486311935
"Piliocolobus_rufomitratus_a",29,81,45,1,44.2775682487254,66.3887274126037,15.9458891335663,32.8503334105273,20.7028992122089,0.090089769116187,269.548589195632,269.458499426516,1.91327250910244,2.96475669642038,12.3280771880276,"fifty_percent",17,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64618376114164
"Piliocolobus_rufomitratus_a",32,81,13,1,47.4210022185338,67.5318735082123,23.3782950856505,33.281239706192,26.6466347924857,0.090089769116187,269.548589195632,269.458499426516,1.81430140203089,2.42972247774285,11.9380614259723,"sixty_percent",18,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.67597072833005
"Piliocolobus_rufomitratus_a",27,81,41,1,46.2127148984895,70.9561346023977,10.2702336792453,34.1518563880027,13.2231420774742,0.090089769116187,269.548589195632,269.458499426516,1.69718893051099,1.87556118577878,13.6555144711165,"fifty_percent",15,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.66476148314321
"Piliocolobus_rufomitratus_a",36,81,6,1,50.3151360513908,83.2577360616681,13.5585102519861,31.6425299059091,18.3654751076031,0.090089769116187,375.854516752732,375.764426983616,2.37082935196676,5.37352552546989,13.8762893436114,"seventy_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.70169865135335
"Piliocolobus_rufomitratus_a",34,81,9,1,45.9563810456223,79.9686914577999,13.46842048287,27.7830412970816,16.6291029156115,0.090089769116187,375.854516752732,375.764426983616,2.5351197508062,6.57090776262762,13.7145174407105,"sixty_percent",15,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.66234582171776
"Piliocolobus_rufomitratus_a",13,81,30,1,39.4038790149727,56.8760424594397,25.3152251216485,26.9941708188144,21.5043017623571,0.810807922045683,214.503740265641,213.692932343595,2.18138544176738,3.98178964145747,15.7745759563828,"twenty_percent",8,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.59553897694931
"Piliocolobus_rufomitratus_a",43,81,42,1,40.6116298732137,75.4405491830805,10.8107722939424,22.3654286814445,14.0245446276241,0.090089769116187,375.854516752732,375.764426983616,2.85011774081574,8.39862527837452,11.5045758955263,"seventy_percent",20,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.60865041945159
"Piliocolobus_rufomitratus_a",37,81,14,1,27.0293655934817,51.1669419124432,6.75673268371403,15.4285994915435,8.54829386826617,0.090089769116187,269.548589195632,269.458499426516,3.40516985265913,12.1804515124189,8.41179343391771,"forty_percent",16,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.43183585248809
"Piliocolobus_rufomitratus_a",48,81,2,1,43.3876081803939,76.4271659170449,13.5585102519861,25.7093678615322,17.9647738325281,0.090089769116187,375.854516752732,375.764426983616,2.66212638521401,7.02407362095387,11.0313112039015,"eighty_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.63736570952797
"Piliocolobus_rufomitratus_a",27,81,19,1,38.5050346518821,78.5462864181235,11.1711313704072,21.6254615343685,14.5588129943908,0.090089769116187,375.854516752732,375.764426983616,3.15172553182293,10.0273278876455,15.1162398691163,"forty_percent",11,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.58551751856246
"Piliocolobus_rufomitratus_a",31,81,60,1,57.2331584830388,90.8201010830312,24.4143274304867,36.4647349474684,28.7169247137067,0.090089769116187,375.854516752732,375.764426983616,2.02165252541789,3.38851144994458,16.31177168512,"seventy_percent",14,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.75764771365091
"Piliocolobus_rufomitratus_a",39,81,46,1,32.8342558517306,56.2465726681903,11.1711313704072,20.4558375753819,15.3602155445408,0.090089769116187,269.548589195632,269.458499426516,2.8689410996868,8.10935496881128,9.00665983922099,"fifty_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.51632717798164
"Piliocolobus_rufomitratus_a",50,81,4,1,40.9061605648965,69.3964599252783,15.1801260960781,23.592258287302,20.1018472995955,0.090089769116187,375.854516752732,375.764426983616,2.91494872710006,9.47960211852459,9.81414148070096,"eighty_percent",25,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.611788718713
"Piliocolobus_rufomitratus_a",35,81,4,1,43.6523541268981,76.8022184666786,14.4143630585899,26.5298837328359,18.8329599285239,0.090089769116187,375.854516752732,375.764426983616,2.76973005642902,8.03958384125831,12.9819443419405,"sixty_percent",14,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64000766973123
"Piliocolobus_rufomitratus_a",39,81,64,1,44.719175392828,66.1632976807502,15.9458891335663,32.3313071406979,21.6378688540505,0.090089769116187,269.548589195632,269.458499426516,1.90426299661005,2.70402353977364,10.5946067072749,"seventy_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.65049378670202
"Piliocolobus_rufomitratus_a",37,81,12,1,40.9470174926199,75.5482011365744,11.1711313704072,24.3881723362274,14.0245446276242,0.090089769116187,375.854516752732,375.764426983616,2.84319864852303,8.56121543591214,12.4200477595943,"sixty_percent",13,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.6122222740166
"Piliocolobus_rufomitratus_a",38,81,47,1,41.2374064212364,74.8598753107985,11.8468046387786,25.2955179846548,16.6958864614574,0.090089769116187,375.854516752732,375.764426983616,2.84607681004429,8.64865479407117,12.1438753585894,"sixty_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.61529134302356
"Piliocolobus_rufomitratus_a",27,81,23,1,46.7265602482625,84.283974484701,12.52247790715,29.165583514745,16.2951851863824,0.090089769116187,375.854516752732,375.764426983616,2.53412219918571,6.34442886457693,16.2204584523712,"fifty_percent",13,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.66956381183573
"Piliocolobus_rufomitratus_a",25,81,22,1,60.1006867727916,101.136928857401,12.52247790715,40.7935054536116,16.6958864614574,0.090089769116187,375.854516752732,375.764426983616,1.74827116402402,1.97134096381454,20.2273857714802,"sixty_percent",13,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.77887943473035
"Piliocolobus_rufomitratus_a",25,81,14,1,30.6917825425028,76.1181059001815,6.75673268371403,12.8957069506316,8.54829386826617,0.090089769116187,375.854516752732,375.764426983616,3.76630281689808,13.9991996973658,15.2236211800363,"thirty_percent",12,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.48702211247521
"Piliocolobus_rufomitratus_a",35,81,39,1,35.6626786029941,73.726328466479,5.94592476166834,17.7010863594498,7.74689131811624,0.090089769116187,375.854516752732,375.764426983616,3.21642271148767,10.8559220558982,12.4620240377914,"fifty_percent",15,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.55221395966971
"Piliocolobus_rufomitratus_a",25,81,18,1,30.2089013800403,42.8062521518947,14.4143630585899,21.4928449177195,19.3672282952905,0.810807922045683,191.801118448362,190.990310526316,2.38977263563443,5.77716050856843,8.56125043037894,"thirty_percent",14,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.48013493138841
"Piliocolobus_rufomitratus_a",32,81,42,1,40.377108395762,59.2313382855464,25.6755841981132,27.1412754418119,31.3882665475398,0.090089769116187,269.548589195632,269.458499426516,2.28506797719005,5.1771534901329,10.4707202401161,"fifty_percent",16,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.60613521374753
"Piliocolobus_rufomitratus_a",40,81,1,1,43.7070514867186,83.3798451180043,8.51348318147966,21.6496976407343,9.88396478518275,0.090089769116187,375.854516752732,375.764426983616,2.45851348559953,5.48556948203789,13.1835110762482,"seventy_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64055150961847
"Piliocolobus_rufomitratus_a",36,81,2,1,42.5398884779465,74.8252664751734,13.5585102519861,26.3392454972696,17.6976396491448,0.090089769116187,375.854516752732,375.764426983616,2.85868105400829,8.92271460707272,12.4708777458622,"sixty_percent",16,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.62879634702708
"Piliocolobus_rufomitratus_a",30,81,18,1,50.5133335434464,89.0226392698597,10.9909518321748,28.2056052141266,14.1581117193158,0.090089769116187,375.854516752732,375.764426983616,2.23904046514119,4.48645705957401,16.2532358855825,"sixty_percent",16,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.70340603000022
"Piliocolobus_rufomitratus_a",25,81,20,1,49.9529751795441,85.3945247393083,14.4143630585899,32.3937069807784,18.4322586534489,0.090089769116187,375.854516752732,375.764426983616,2.44236692317836,5.98137032052989,17.0789049478617,"fifty_percent",14,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.69856135974077
"Piliocolobus_rufomitratus_a",39,81,5,1,52.2474460992294,80.8592927942548,25.3152251216485,36.3252869048488,30.0525956306232,0.090089769116187,375.854516752732,375.764426983616,2.31899223411331,5.37329196239627,12.947849273129,"eighty_percent",23,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.71806506660855
"Piliocolobus_rufomitratus_a",35,81,11,1,43.7862017838709,70.7456363711013,6.75673268371403,29.4966330261455,8.81542805164949,0.090089769116187,269.548589195632,269.458499426516,1.75768430749202,1.96497699598628,11.9581951165025,"sixty_percent",18,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64133727412913
"Piliocolobus_rufomitratus_a",39,81,5,1,46.065901941411,78.4150646432476,15.9458891335663,29.8169835844549,21.1036004872839,0.090089769116187,375.854516752732,375.764426983616,2.61075688778231,7.00932963004015,12.5564595318298,"seventy_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.66337957879503
"Piliocolobus_rufomitratus_a",37,81,57,1,47.5795723864708,85.0126785340973,12.7026574453824,28.9769383179841,16.2951851863824,0.090089769116187,375.854516752732,375.764426983616,2.35787371605276,4.99165851241893,13.9759982591215,"seventy_percent",17,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.67742053456904
"Piliocolobus_rufomitratus_a",44,81,58,1,40.122707172746,72.5848681571183,14.3242732894744,23.093010816783,18.2319080159123,0.090089769116187,375.854516752732,375.764426983616,3.08166996691835,9.96547932053698,10.9425805970262,"seventy_percent",20,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.60339022819983
"Piliocolobus_rufomitratus_a",24,81,40,1,52.571134019675,91.6656821963733,13.3783307137543,33.5224030881333,17.6308561032989,0.090089769116187,375.854516752732,375.764426983616,2.17114887389443,4.16938878303,18.7111790254366,"fifty_percent",12,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.7207473453497
"Piliocolobus_rufomitratus_a",21,81,15,1,35.6884185370273,55.4183118501089,11.1711313704072,22.8986995500614,12.0210382522493,0.090089769116187,191.801118448362,191.711028679246,1.7142728982512,1.6832626714547,12.0932670923711,"thirty_percent",11,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.55252730346533
"Piliocolobus_rufomitratus_a",19,81,1,1,39.6774309454873,57.7011692058335,6.75673268371403,31.7221975252648,8.14759259319119,0.090089769116187,214.503740265641,214.413650496525,1.60440785577329,1.86978794998206,13.2375560785457,"thirty_percent",12,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.5985435444721
"Piliocolobus_rufomitratus_a",26,81,15,1,40.044902372146,62.4165183657711,20.1801082820265,27.4691896014269,26.3127170632577,0.090089769116187,269.548589195632,269.458499426516,2.26326855423041,4.89072468818425,12.2408863506765,"forty_percent",15,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.60254723920796
"Piliocolobus_rufomitratus_a",36,81,63,1,50.7931123264242,80.9810911047463,17.0269663629593,34.8377137172303,21.1036004872821,0.090089769116187,375.854516752732,375.764426983616,2.23242787896817,5.18807719559899,13.4968485174577,"seventy_percent",17,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.70580482485419
"Piliocolobus_rufomitratus_a",19,81,19,1,40.7822160088603,58.7874539684628,25.3152251216485,32.9569573019758,32.1896690976898,0.090089769116187,214.503740265641,214.413650496525,1.78361744217363,2.19726347666297,13.4867668945568,"thirty_percent",10,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.61047082061505
"Piliocolobus_rufomitratus_a",44,81,3,1,35.3622818728566,53.1539739981811,13.46842048287,23.0980158039561,17.8312067408364,0.090089769116187,214.503740265641,214.413650496525,2.03011623948792,3.18906700457537,8.01326308492154,"sixty_percent",22,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.54854028159034
"Piliocolobus_rufomitratus_a",20,81,44,1,62.7520286778803,98.0582751972144,11.9368944078948,41.379357077179,15.7609168196158,1.26125676762662,375.854516752732,374.593259985105,1.82500545928562,2.71207067135217,21.9264969097353,"fifty_percent",10,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.79762777046172
"Piliocolobus_rufomitratus_a",34,81,19,1,44.1227892741992,75.9539865206545,11.9368944078948,27.3325924515009,17.3637219199157,0.090089769116187,375.854516752732,375.764426983616,2.7627559465476,8.41027119048386,13.0260012242254,"sixty_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.64466295907422
"Piliocolobus_rufomitratus_a",32,81,46,1,47.1873318798884,82.8294160967884,20.9909162040716,26.7843813564666,23.908509412809,0.090089769116187,375.854516752732,375.764426983616,2.64519223485487,6.60862038219776,14.6423104509403,"sixty_percent",18,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.67382542166165
"Piliocolobus_rufomitratus_a",30,81,47,1,43.0659126298413,84.5837653096065,10.5405029865939,20.6530795698859,14.0245446276241,0.090089769116187,375.854516752732,375.764426983616,2.69606583709503,6.82662682603061,15.4428120862648,"fifty_percent",11,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.63413365498663
"Piliocolobus_rufomitratus_a",27,81,48,1,46.7265602482628,70.2122329710355,15.9458891335663,34.7550661464322,20.1686308454423,0.090089769116187,269.548589195632,269.458499426516,1.74203793333167,2.02323197933408,13.5123505354107,"fifty_percent",15,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.66956381183573
"Piliocolobus_rufomitratus_a",46,81,48,1,33.4037196096892,54.1379929377581,11.9368944078948,21.1284216411441,15.5605661820783,0.090089769116187,269.548589195632,269.458499426516,2.65210835310802,7.21725035905517,7.98221158104306,"sixty_percent",19,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.52379482956663
"Piliocolobus_rufomitratus_a",31,81,49,1,48.3985488664842,58.4758282699468,30.2701624230388,37.073741786694,28.8504918053983,0.090089769116187,214.503740265641,214.413650496525,1.53342401559836,1.24988259939114,10.5025687976896,"sixty_percent",17,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.68483234038974
"Piliocolobus_rufomitratus_a",40,81,32,1,52.1822465163238,84.9074863681659,12.6125676762662,32.2521373435954,17.1633712823782,0.090089769116187,375.854516752732,375.764426983616,2.1125356230446,4.06327305338714,13.4250523661551,"eighty_percent",21,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.7175227721318
"Piliocolobus_rufomitratus_a",23,81,13,1,44.9469608960108,84.8030541370389,12.52247790715,24.5091587663987,17.630856103299,0.090089769116187,375.854516752732,375.764426983616,2.77043583474105,7.51594675879908,17.682659143635,"forty_percent",10,"Karere et al. 2004","Africa","Cercopithecidae","Procolobus","Piliocolobus_rufomitratus","Piliocolobus rufomitratus","Critically Endangered",1,1.65270033209343
