"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,326,533,"Aguiar et al. 2007","Richness",-53.26638889,-22.73888889,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2338,1,"area",0,295.291852381147,15.5986241903477,12,48
-1,345,533,"Aguiar et al. 2007","Richness",-53.39777778,-22.81083333,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2357,1,"area",0,112.228171105662,19.2802870427279,31,49
-1,317,533,"Aguiar et al. 2007","Richness",-53.13472222,-22.65111111,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2329,1,"area",0,62.252988534311,19.7647163654102,3,50
-1,324,533,"Aguiar et al. 2007","Richness",-53.25805556,-22.81194444,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2336,1,"area",0,44.0195103417378,28.4844441736784,10,51
-1,321,533,"Aguiar et al. 2007","Richness",-53.215,-22.79388889,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2333,51,"area",1,0,34.0069384522487,7,52
-1,319,533,"Aguiar et al. 2007","Richness",-53.20722222,-22.7375,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2331,1,"area",0,132.058531025214,40.885834834327,5,53
-1,335,533,"Aguiar et al. 2007","Richness",-53.32694444,-22.78777778,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2347,295,"area",1,0,43.4048673122713,21,54
-1,331,533,"Aguiar et al. 2007","Richness",-53.30694444,-22.84361111,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",0,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2343,85,"area",1,0,51.0588506106413,17,55
-1,325,533,"Aguiar et al. 2007","Richness",-53.26361111,-22.75555556,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2337,1,"area",0,31.1264942671551,58.8097197735489,11,56
-1,342,533,"Aguiar et al. 2007","Richness",-53.35527778,-22.8,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2354,2,"area",0,62.2529885343092,78.0900068162749,28,57
-1,344,533,"Aguiar et al. 2007","Richness",-53.3825,-22.80055556,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2356,300,"area",1,0,90.2976257478513,30,58
-1,337,533,"Aguiar et al. 2007","Richness",-53.33472222,-22.86027778,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",0,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2349,40,"area",1,0,117.813211276165,23,59
-1,338,533,"Aguiar et al. 2007","Richness",-53.33583333,-22.87861111,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",0,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2350,39,"area",1,0,128.276884646089,24,60
-1,333,533,"Aguiar et al. 2007","Richness",-53.31388889,-22.78583333,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2345,210,"area",1,0,182.048539463748,19,61
-1,320,533,"Aguiar et al. 2007","Richness",-53.21166667,-22.72583333,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2332,56,"area",1,0,188.443006523145,6,62
-1,339,533,"Aguiar et al. 2007","Richness",-53.34222222,-22.79388889,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2351,138,"area",0,31.1264942671551,217.702537613114,25,63
-1,343,533,"Aguiar et al. 2007","Richness",-53.37805556,-22.81888889,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2355,228,"area",1,0,446.450063783368,29,64
-1,328,533,"Aguiar et al. 2007","Richness",-53.28305556,-22.75694444,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transects/boat trips",1,2006,0,"years, days",NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"a","Alouatta_caraya_a",2340,118,"area",1,0,519.502005643747,14,65
-1,239,59,"Gestich, 2016","Richness",-47.92260278,-21.91908889,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5655,101,"area",1,0,10.0463834933915,13,66
-1,230,59,"Gestich, 2016","Richness",-47.78342222,-21.90458056,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5646,1,"area",0,44.3833202492928,11.917768653925,4,67
-1,238,59,"Gestich, 2016","Richness",-47.89529167,-21.96286389,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5654,120,"area",1,0,14.7740933726345,12,68
-1,242,59,"Gestich, 2016","Richness",-47.99478333,-21.62144167,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5658,38,"area",1,0,46.3906531900725,16,69
-1,227,59,"Gestich, 2016","Richness",-47.56750556,-21.81781389,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5643,124,"area",1,0,64.8090229279565,1,70
-1,240,59,"Gestich, 2016","Richness",-47.92631944,-21.73179444,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5656,16,"area",0,31.3837467198482,80.2725739913139,14,71
-1,237,59,"Gestich, 2016","Richness",-47.84073333,-21.63543611,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5653,147,"area",1,0,84.7048020031042,11,72
-1,233,59,"Gestich, 2016","Richness",-47.72764167,-22.00080278,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5649,84,"area",1,0,85.5912476054617,7,73
-1,234,59,"Gestich, 2016","Richness",-47.77453056,-21.70749167,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5650,98,"area",1,0,87.9551025450845,8,74
-1,228,59,"Gestich, 2016","Richness",-47.6527,-21.73751111,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5644,51,"area",1,0,140.255393084211,2,75
-1,229,59,"Gestich, 2016","Richness",-47.68424722,-21.79814722,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5645,61,"area",1,0,210.18610171468,3,76
-1,235,59,"Gestich, 2016","Richness",-47.82331667,-21.396725,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",1,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5651,46,"area",1,0,215.209293461375,9,77
-1,231,59,"Gestich, 2016","Richness",-47.85143889,-21.82875,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5647,193,"area",1,0,260.319525225821,5,78
-1,236,59,"Gestich, 2016","Richness",-47.83805278,-21.97695,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",1,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5652,102,"area",1,0,288.19331472219,10,79
-1,241,59,"Gestich, 2016","Richness",-47.93160833,-21.813775,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5657,94,"area",1,0,360.684866203916,15,80
-1,232,59,"Gestich, 2016","Richness",-47.59541389,-21.72734444,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Fragment sampling and playback",0,2013,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta caraya","Near Threatened",3,"c","Alouatta_caraya_c",5648,66,"area",1,0,362.556251364447,6,81
-1,222,2,"Pyritz et al. 2010","Richness",-62.895966,-17.740141,"Precise","Bolivia","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transect, acustics and opportunistically",0,2006,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Dry Broadleaf Forest","Alouatta caraya","Near Threatened",3,"e","Alouatta_caraya_e",2358,1,"area",0,495.406879802074,11.0959774841064,1,82
-1,226,2,"Pyritz et al. 2010","Richness",-63.166785,-17.925957,"Precise","Bolivia","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transect, acustics and opportunistically",0,2006,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Dry Broadleaf Forest","Alouatta caraya","Near Threatened",3,"e","Alouatta_caraya_e",2362,40,"area",0,96.9709789021561,54.3514829306228,5,83
-1,223,2,"Pyritz et al. 2010","Richness",-62.927585,-17.845909,"Precise","Bolivia","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transect, acustics and opportunistically",0,2006,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Dry Broadleaf Forest","Alouatta caraya","Near Threatened",3,"e","Alouatta_caraya_e",2359,259,"area",1,0,249.189324854932,2,84
-1,224,2,"Pyritz et al. 2010","Richness",-63.064902,-17.78048,"Precise","Bolivia","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Acustics",1,2006,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Dry Broadleaf Forest","Alouatta caraya","Near Threatened",3,"e","Alouatta_caraya_e",2360,74,"area",1,0,266.397493326046,3,85
-1,225,2,"Pyritz et al. 2010","Richness",-63.147683,-17.92593,"Precise","Bolivia","Neotropics","Atelidae","Alouatta","Alouatta caraya","Alouatta_caraya","Line transect, acustics and opportunistically",0,2006,0,NA,NA,NA,5.38,"D",6.9125,"AR","Folivore_frugivore",52.63,1.542,8,337.62,187,323.16,243.6,1.01,1.43,"Polygyndry","Harem Polygyny",NA,"Tropical and Subtropical Dry Broadleaf Forest","Alouatta caraya","Near Threatened",3,"e","Alouatta_caraya_e",2361,235,"area",1,0,447.50641395646,4,86
-1,761,548,"Barbisan 2008 (thesis)","Ocurrencias",-53.86063611,-29.77628056,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta guariba","Alouatta_guariba","Direct sighting",1,2005,47,"days",NA,NA,5.54,"D",15.065,"AR","Folivore_frugivore",51.7,1.783,6.53,664.8,190,NA,NA,NA,1.61,"Polygyny","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta guariba","Vulnerable",4,"a","Alouatta_guariba_a",2200,4,"area",0,32.3376823272793,0.627435418980033,13,87
-1,762,548,"Barbisan 2008 (thesis)","Ocurrencias",-53.86865833,-29.77307778,"Precise","Brazil","Neotropics","Atelidae","Alouatta","Alouatta guariba","Alouatta_guariba","Direct sighting",1,2005,47,"days",NA,NA,5.54,"D",15.065,"AR","Folivore_frugivore",51.7,1.783,6.53,664.8,190,NA,NA,NA,1.61,"Polygyny","Harem Polygyny",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Alouatta guariba","Vulnerable",4,"a","Alouatta_guariba_a",2201,198,"area",1,0,1.56858854745009,14,88
