"Source","X","Y","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","species_number","Source_grp","Dataset"
"Onderdonk & Chapman 2000",30.323252,0.592785,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.324214,0.59584,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.28538889,0.50315,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.28604444,0.4994,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.30201111,0.520497222,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.272575,0.463363889,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.28786944,0.505383333,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.29818333,0.513855556,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.3034,0.517333333,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.30695278,0.519116667,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.309175,0.531916667,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.311275,0.528333333,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.31536944,0.530658333,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.32058333,0.557166667,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.32103333,0.570613889,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.322775,0.543197222,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.32351111,0.540236111,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",0,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.33110833,0.528366667,"Uganda","Africa","Hominidae","Pan","Pan troglodytes","Pan_troglodytes ","Direct observation",1,1995,0,NA,53.7,"D",1714.9,"BOTH","Omnivore",368.35,1.423,63.1,1825,229,1260.81,720,1.05,2.9,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pan troglodytes ",107,"d","Pan_troglodytes _d"
"Onderdonk & Chapman 2000",30.32359,0.597612,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.321879,0.593395,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.323252,0.592785,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.324214,0.59584,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.28538889,0.50315,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.28604444,0.4994,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.30201111,0.520497222,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.272575,0.463363889,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.28786944,0.505383333,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.29818333,0.513855556,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.3034,0.517333333,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.30695278,0.519116667,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.309175,0.531916667,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.311275,0.528333333,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.31536944,0.530658333,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.32058333,0.557166667,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.32103333,0.570613889,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.322775,0.543197222,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.32351111,0.540236111,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",0,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Onderdonk & Chapman 2000",30.33110833,0.528366667,"Uganda","Africa","Cercopithecidae","Procolobus","Procolobus pennantii","Piliocolobus_pennantii","Direct observation",1,1995,0,NA,7.4,"D",73,"AR","Folivore_frugivore",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Piliocolobus pennantii",112,"a","Piliocolobus_pennantii_a"
"Boyle et al. 2013",-59.871237,-2.404871,"Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia chrysocephala","Pithecia_chrysocephala","Different methods",1,1995,0,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala",115,"b","Pithecia_chrysocephala_b"
"Boyle et al. 2013",-59.871237,-2.404871,"Brazil","Neotropics","Callitrichidae","Saguinus","Saguinus midas","Saguinus_midas ","Different methods",1,1995,0,NA,0.56,"D",35.75,"AR","Omnivore",9.78,0.991,4,206.83,127,69.6,184.8,2.02,NA,"Pair","Polyandry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Saguinus midas ",138,"b","Saguinus_midas _b"
"Boyle et al. 2013",-59.871237,-2.404871,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.871043,-2.381578,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-60.113042,-2.336699,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.958044,-2.355488,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.973276,-2.363825,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-60.095297,-2.342719,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.875867,-2.406501,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",1,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-60.100858,-2.337207,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",0,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-60.108505,-2.337438,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",0,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.969876,-2.373319,"Brazil","Neotropics","Atelidae","Alouatta","Alouatta macconnelli","Alouatta_macconnelli","Different methods",0,1996,0,NA,6.37,"D",25.81,"AR","Folivore",NA,NA,5,504.9,190,NA,NA,1,NA,"Polygyny","Harem Polygyny",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Alouatta macconnelli",5,"b","Alouatta_macconnelli_b"
"Boyle et al. 2013",-59.871237,-2.404871,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",1,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.871043,-2.381578,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-60.113042,-2.336699,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.958044,-2.355488,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.973276,-2.363825,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-60.095297,-2.342719,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.875867,-2.406501,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-60.100858,-2.337207,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-60.108505,-2.337438,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.969876,-2.373319,"Brazil","Neotropics","Atelidae","Ateles","Ateles paniscus","Ateles_paniscus ","Different methods",0,1996,0,NA,8.28,"D",255,"AR","Frugivore",103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles paniscus ",23,"c","Ateles_paniscus _c"
"Boyle et al. 2013",-59.871237,-2.404871,"Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes satanas chiropotes","Chiropotes_chiropotes ","Different methods",1,1996,0,NA,2.74,"D",142,"AR","Frugivore",NA,NA,NA,730,NA,240,NA,NA,NA,"Polygyndry",NA,NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes chiropotes ",52,"a","Chiropotes_chiropotes _a"
